2025-08-16 16:51:50,443 | INFO | plot_audio | Saved plot_audio -> figures/audio_0ms_1000ms_1.png
2025-09-07 18:45:02,779 | INFO | load_mat_for_subject | Loaded MAT for S3 from /home/naren-root/Dataset/DATA_preproc/S3_data_preproc.mat
2025-09-07 18:45:02,976 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 18:45:03,098 | INFO | load_subject | Loaded subject S3: EEG (66, 192000), two_streams=True
2025-09-07 18:45:03,193 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 18:45:03,207 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.533, B%=0.467
2025-09-07 18:45:49,898 | INFO | load_mat_for_subject | Loaded MAT for S4 from /home/naren-root/Dataset/DATA_preproc/S4_data_preproc.mat
2025-09-07 18:45:50,102 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 18:45:50,204 | INFO | load_subject | Loaded subject S4: EEG (66, 192000), two_streams=True
2025-09-07 18:45:50,302 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 18:45:50,316 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.600, B%=0.400
2025-09-07 18:46:36,989 | INFO | load_mat_for_subject | Loaded MAT for S5 from /home/naren-root/Dataset/DATA_preproc/S5_data_preproc.mat
2025-09-07 18:46:37,183 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 18:46:37,283 | INFO | load_subject | Loaded subject S5: EEG (66, 192000), two_streams=True
2025-09-07 18:46:37,377 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 18:46:37,391 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.433, B%=0.567
2025-09-07 18:47:24,321 | INFO | load_mat_for_subject | Loaded MAT for S6 from /home/naren-root/Dataset/DATA_preproc/S6_data_preproc.mat
2025-09-07 18:47:24,519 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 18:47:24,619 | INFO | load_subject | Loaded subject S6: EEG (66, 192000), two_streams=True
2025-09-07 18:47:24,713 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 18:47:24,727 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.533, B%=0.467
2025-09-07 18:48:11,785 | INFO | load_mat_for_subject | Loaded MAT for S7 from /home/naren-root/Dataset/DATA_preproc/S7_data_preproc.mat
2025-09-07 18:48:11,985 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 18:48:12,085 | INFO | load_subject | Loaded subject S7: EEG (66, 192000), two_streams=True
2025-09-07 18:48:12,178 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 18:48:12,192 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.633, B%=0.367
2025-09-07 18:48:59,326 | INFO | load_mat_for_subject | Loaded MAT for S8 from /home/naren-root/Dataset/DATA_preproc/S8_data_preproc.mat
2025-09-07 18:48:59,536 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 18:48:59,636 | INFO | load_subject | Loaded subject S8: EEG (66, 192000), two_streams=True
2025-09-07 18:48:59,731 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 18:48:59,745 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.333, B%=0.667
2025-09-07 18:49:47,121 | INFO | load_mat_for_subject | Loaded MAT for S9 from /home/naren-root/Dataset/DATA_preproc/S9_data_preproc.mat
2025-09-07 18:49:47,323 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 18:49:47,425 | INFO | load_subject | Loaded subject S9: EEG (66, 192000), two_streams=True
2025-09-07 18:49:47,528 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 18:49:47,542 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.400, B%=0.600
2025-09-07 18:50:34,865 | INFO | load_mat_for_subject | Loaded MAT for S10 from /home/naren-root/Dataset/DATA_preproc/S10_data_preproc.mat
2025-09-07 18:50:35,068 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 18:50:35,174 | INFO | load_subject | Loaded subject S10: EEG (66, 192000), two_streams=True
2025-09-07 18:50:35,268 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 18:50:35,282 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.467, B%=0.533
2025-09-07 18:51:22,849 | INFO | load_mat_for_subject | Loaded MAT for S11 from /home/naren-root/Dataset/DATA_preproc/S11_data_preproc.mat
2025-09-07 18:51:23,047 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 18:51:23,155 | INFO | load_subject | Loaded subject S11: EEG (66, 192000), two_streams=True
2025-09-07 18:51:23,252 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 18:51:23,268 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.467, B%=0.533
2025-09-07 18:52:10,881 | INFO | load_mat_for_subject | Loaded MAT for S12 from /home/naren-root/Dataset/DATA_preproc/S12_data_preproc.mat
2025-09-07 18:52:11,085 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 18:52:11,254 | INFO | load_subject | Loaded subject S12: EEG (66, 192000), two_streams=True
2025-09-07 18:52:11,350 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 18:52:11,364 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-09-07 18:52:58,948 | INFO | load_mat_for_subject | Loaded MAT for S13 from /home/naren-root/Dataset/DATA_preproc/S13_data_preproc.mat
2025-09-07 18:52:59,159 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 18:52:59,345 | INFO | load_subject | Loaded subject S13: EEG (66, 192000), two_streams=True
2025-09-07 18:52:59,444 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 18:52:59,459 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.400, B%=0.600
2025-09-07 18:53:47,069 | INFO | load_mat_for_subject | Loaded MAT for S14 from /home/naren-root/Dataset/DATA_preproc/S14_data_preproc.mat
2025-09-07 18:53:47,281 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 18:53:47,592 | INFO | load_subject | Loaded subject S14: EEG (66, 192000), two_streams=True
2025-09-07 18:53:47,695 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 18:53:47,712 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-09-07 18:54:35,347 | INFO | load_mat_for_subject | Loaded MAT for S15 from /home/naren-root/Dataset/DATA_preproc/S15_data_preproc.mat
2025-09-07 18:54:35,553 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 18:54:35,822 | INFO | load_subject | Loaded subject S15: EEG (66, 192000), two_streams=True
2025-09-07 18:54:35,922 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 18:54:35,936 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-07 18:55:23,636 | INFO | load_mat_for_subject | Loaded MAT for S16 from /home/naren-root/Dataset/DATA_preproc/S16_data_preproc.mat
2025-09-07 18:55:23,840 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 18:55:24,068 | INFO | load_subject | Loaded subject S16: EEG (66, 192000), two_streams=True
2025-09-07 18:55:24,165 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 18:55:24,180 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-09-07 18:56:11,881 | INFO | load_mat_for_subject | Loaded MAT for S17 from /home/naren-root/Dataset/DATA_preproc/S17_data_preproc.mat
2025-09-07 18:56:12,096 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 18:56:12,365 | INFO | load_subject | Loaded subject S17: EEG (66, 192000), two_streams=True
2025-09-07 18:56:12,461 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 18:56:12,477 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.600, B%=0.400
2025-09-07 18:57:00,352 | INFO | load_mat_for_subject | Loaded MAT for S18 from /home/naren-root/Dataset/DATA_preproc/S18_data_preproc.mat
2025-09-07 18:57:00,567 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 18:57:00,856 | INFO | load_subject | Loaded subject S18: EEG (66, 192000), two_streams=True
2025-09-07 18:57:00,953 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 18:57:00,969 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.367, B%=0.633
2025-09-07 18:57:48,803 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-07 18:57:49,018 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 18:57:49,265 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-07 18:57:49,364 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 18:57:49,379 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-07 18:58:37,207 | INFO | load_mat_for_subject | Loaded MAT for S2 from /home/naren-root/Dataset/DATA_preproc/S2_data_preproc.mat
2025-09-07 18:58:37,427 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 18:58:37,632 | INFO | load_subject | Loaded subject S2: EEG (66, 192000), two_streams=True
2025-09-07 18:58:37,733 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 18:58:37,748 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-09-07 18:59:25,796 | INFO | load_mat_for_subject | Loaded MAT for S3 from /home/naren-root/Dataset/DATA_preproc/S3_data_preproc.mat
2025-09-07 18:59:26,007 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 18:59:26,199 | INFO | load_subject | Loaded subject S3: EEG (66, 192000), two_streams=True
2025-09-07 18:59:26,309 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 18:59:26,329 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.533, B%=0.467
2025-09-07 19:00:14,106 | INFO | load_mat_for_subject | Loaded MAT for S4 from /home/naren-root/Dataset/DATA_preproc/S4_data_preproc.mat
2025-09-07 19:00:14,329 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:00:14,434 | INFO | load_subject | Loaded subject S4: EEG (66, 192000), two_streams=True
2025-09-07 19:00:14,537 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:00:14,553 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.600, B%=0.400
2025-09-07 19:01:02,466 | INFO | load_mat_for_subject | Loaded MAT for S5 from /home/naren-root/Dataset/DATA_preproc/S5_data_preproc.mat
2025-09-07 19:01:02,677 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:01:02,785 | INFO | load_subject | Loaded subject S5: EEG (66, 192000), two_streams=True
2025-09-07 19:01:02,883 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:01:02,897 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.433, B%=0.567
2025-09-07 19:01:50,871 | INFO | load_mat_for_subject | Loaded MAT for S6 from /home/naren-root/Dataset/DATA_preproc/S6_data_preproc.mat
2025-09-07 19:01:51,084 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:01:51,197 | INFO | load_subject | Loaded subject S6: EEG (66, 192000), two_streams=True
2025-09-07 19:01:51,291 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:01:51,306 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.533, B%=0.467
2025-09-07 19:02:39,289 | INFO | load_mat_for_subject | Loaded MAT for S7 from /home/naren-root/Dataset/DATA_preproc/S7_data_preproc.mat
2025-09-07 19:02:39,498 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:02:39,611 | INFO | load_subject | Loaded subject S7: EEG (66, 192000), two_streams=True
2025-09-07 19:02:39,710 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:02:39,725 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.633, B%=0.367
2025-09-07 19:03:27,747 | INFO | load_mat_for_subject | Loaded MAT for S8 from /home/naren-root/Dataset/DATA_preproc/S8_data_preproc.mat
2025-09-07 19:03:27,970 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:03:28,081 | INFO | load_subject | Loaded subject S8: EEG (66, 192000), two_streams=True
2025-09-07 19:03:28,181 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:03:28,195 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.333, B%=0.667
2025-09-07 19:04:16,458 | INFO | load_mat_for_subject | Loaded MAT for S9 from /home/naren-root/Dataset/DATA_preproc/S9_data_preproc.mat
2025-09-07 19:04:16,670 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:04:16,780 | INFO | load_subject | Loaded subject S9: EEG (66, 192000), two_streams=True
2025-09-07 19:04:16,881 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:04:16,895 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.400, B%=0.600
2025-09-07 19:05:05,221 | INFO | load_mat_for_subject | Loaded MAT for S10 from /home/naren-root/Dataset/DATA_preproc/S10_data_preproc.mat
2025-09-07 19:05:05,430 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:05:05,540 | INFO | load_subject | Loaded subject S10: EEG (66, 192000), two_streams=True
2025-09-07 19:05:05,640 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:05:05,655 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.467, B%=0.533
2025-09-07 19:05:53,720 | INFO | load_mat_for_subject | Loaded MAT for S11 from /home/naren-root/Dataset/DATA_preproc/S11_data_preproc.mat
2025-09-07 19:05:53,940 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:05:54,051 | INFO | load_subject | Loaded subject S11: EEG (66, 192000), two_streams=True
2025-09-07 19:05:54,150 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:05:54,164 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.467, B%=0.533
2025-09-07 19:06:42,512 | INFO | load_mat_for_subject | Loaded MAT for S12 from /home/naren-root/Dataset/DATA_preproc/S12_data_preproc.mat
2025-09-07 19:06:42,738 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:06:42,848 | INFO | load_subject | Loaded subject S12: EEG (66, 192000), two_streams=True
2025-09-07 19:06:42,949 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:06:42,964 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-09-07 19:07:31,294 | INFO | load_mat_for_subject | Loaded MAT for S13 from /home/naren-root/Dataset/DATA_preproc/S13_data_preproc.mat
2025-09-07 19:07:31,508 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:07:31,622 | INFO | load_subject | Loaded subject S13: EEG (66, 192000), two_streams=True
2025-09-07 19:07:31,720 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:07:31,735 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.400, B%=0.600
2025-09-07 19:08:20,071 | INFO | load_mat_for_subject | Loaded MAT for S14 from /home/naren-root/Dataset/DATA_preproc/S14_data_preproc.mat
2025-09-07 19:08:20,283 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:08:20,416 | INFO | load_subject | Loaded subject S14: EEG (66, 192000), two_streams=True
2025-09-07 19:08:20,532 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:08:20,548 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-09-07 19:09:09,067 | INFO | load_mat_for_subject | Loaded MAT for S15 from /home/naren-root/Dataset/DATA_preproc/S15_data_preproc.mat
2025-09-07 19:09:09,286 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:09:09,424 | INFO | load_subject | Loaded subject S15: EEG (66, 192000), two_streams=True
2025-09-07 19:09:09,538 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:09:09,555 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-07 19:09:58,190 | INFO | load_mat_for_subject | Loaded MAT for S16 from /home/naren-root/Dataset/DATA_preproc/S16_data_preproc.mat
2025-09-07 19:09:58,417 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:09:58,556 | INFO | load_subject | Loaded subject S16: EEG (66, 192000), two_streams=True
2025-09-07 19:09:58,670 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:09:58,685 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-09-07 19:10:47,221 | INFO | load_mat_for_subject | Loaded MAT for S17 from /home/naren-root/Dataset/DATA_preproc/S17_data_preproc.mat
2025-09-07 19:10:47,437 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:10:47,574 | INFO | load_subject | Loaded subject S17: EEG (66, 192000), two_streams=True
2025-09-07 19:10:47,688 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:10:47,704 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.600, B%=0.400
2025-09-07 19:11:36,250 | INFO | load_mat_for_subject | Loaded MAT for S18 from /home/naren-root/Dataset/DATA_preproc/S18_data_preproc.mat
2025-09-07 19:11:36,477 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:11:36,622 | INFO | load_subject | Loaded subject S18: EEG (66, 192000), two_streams=True
2025-09-07 19:11:36,743 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:11:36,759 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.367, B%=0.633
2025-09-07 19:12:25,412 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-07 19:12:25,632 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:12:25,768 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-07 19:12:25,884 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:12:25,902 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-07 19:13:14,603 | INFO | load_mat_for_subject | Loaded MAT for S2 from /home/naren-root/Dataset/DATA_preproc/S2_data_preproc.mat
2025-09-07 19:13:14,821 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:13:14,957 | INFO | load_subject | Loaded subject S2: EEG (66, 192000), two_streams=True
2025-09-07 19:13:15,073 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:13:15,089 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-09-07 19:14:03,812 | INFO | load_mat_for_subject | Loaded MAT for S3 from /home/naren-root/Dataset/DATA_preproc/S3_data_preproc.mat
2025-09-07 19:14:04,045 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-07 19:14:04,182 | INFO | load_subject | Loaded subject S3: EEG (66, 192000), two_streams=True
2025-09-07 19:14:04,299 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-07 19:14:04,316 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.533, B%=0.467
